source,target,weight
GM Superior parietal lobule 7P,GM Visual cortex V2 BA18,0.1849406647857701
GM Superior parietal lobule 7P,GM Visual cortex V3V,0.8214704190749124
GM Superior parietal lobule 7P,GM Visual cortex V4,0.7773394401325793
GM Superior parietal lobule 7P,GM Visual cortex V5,0.23209140577379184
GM Superior parietal lobule 7P,WM Acoustic radiation,0.29037096229727855
GM Superior parietal lobule 7P,WM Callosal body,0.7256989564573219
GM Superior parietal lobule 7P,WM Cingulum,0.41056705810391414
GM Superior parietal lobule 7P,WM Corticospinal tract,0.5464582949883865
GM Superior parietal lobule 7P,WM Fornix,0.6823878702901505
GM Superior parietal lobule 7P,WM Inferior occipito-frontal fascicle,0.37007224494139546
GM Superior parietal lobule 7P,WM Optic radiation,0.32242620104126674
GM Superior parietal lobule 7P,WM Superior longitudinal fascicle,0.029695227980567007
GM Superior parietal lobule 7P,WM Superior occipito-frontal fascicle,0.915670672537351
GM Superior parietal lobule 7P,WM Uncinate fascicle,0.49196202883709106
GM Superior parietal lobule 7PC,GM Visual cortex V1 BA17,0.8148321665941328
GM Superior parietal lobule 7PC,GM Visual cortex V2 BA18,0.45996961561321803
GM Superior parietal lobule 7PC,GM Visual cortex V3V,0.31377953466187236
GM Superior parietal lobule 7PC,GM Visual cortex V4,0.8540091507239699
GM Superior parietal lobule 7PC,GM Visual cortex V5,0.9344451813716589
GM Superior parietal lobule 7PC,WM Acoustic radiation,0.7744074862920894
GM Superior parietal lobule 7PC,WM Callosal body,0.5577280196725201
GM Superior parietal lobule 7PC,WM Cingulum,0.8696573336580751
GM Superior parietal lobule 7PC,WM Corticospinal tract,0.98783147249545
GM Superior parietal lobule 7PC,WM Fornix,0.1431354049540885
GM Superior parietal lobule 7PC,WM Inferior occipito-frontal fascicle,0.5579444547798693
GM Superior parietal lobule 7PC,WM Optic radiation,0.8338077237675141
GM Superior parietal lobule 7PC,WM Superior longitudinal fascicle,0.49762269877423015
GM Superior parietal lobule 7PC,WM Superior occipito-frontal fascicle,0.9444406617887223
GM Superior parietal lobule 7PC,WM Uncinate fascicle,0.4805612520425194
GM Visual cortex V1 BA17,GM Visual cortex V2 BA18,0.27798940652421944
GM Visual cortex V1 BA17,GM Visual cortex V3V,0.6520420173726614
GM Visual cortex V1 BA17,GM Visual cortex V4,0.8044488781872889
GM Visual cortex V1 BA17,GM Visual cortex V5,0.4955178068532088
GM Visual cortex V1 BA17,WM Acoustic radiation,0.4083944043321762
GM Visual cortex V1 BA17,WM Callosal body,0.5528690099672326
GM Visual cortex V1 BA17,WM Cingulum,0.2602727703723453
GM Visual cortex V1 BA17,WM Corticospinal tract,0.12328814331213467
GM Visual cortex V1 BA17,WM Fornix,0.8159088568516512
GM Visual cortex V1 BA17,WM Inferior occipito-frontal fascicle,0.4811653679624086
GM Visual cortex V1 BA17,WM Optic radiation,0.6419745910071177
GM Visual cortex V1 BA17,WM Superior longitudinal fascicle,0.8220887895375324
GM Visual cortex V1 BA17,WM Superior occipito-frontal fascicle,0.9771056938413567
GM Visual cortex V1 BA17,WM Uncinate fascicle,0.5839401907522282
GM Visual cortex V2 BA18,GM Visual cortex V3V,0.4691418834773784
GM Visual cortex V2 BA18,GM Visual cortex V4,0.3903939118848171
GM Visual cortex V2 BA18,GM Visual cortex V5,0.7710443385015198
GM Visual cortex V2 BA18,WM Acoustic radiation,0.4622771428748227
GM Visual cortex V2 BA18,WM Callosal body,0.8452805992949365
GM Visual cortex V2 BA18,WM Cingulum,0.9148779437081784
GM Visual cortex V2 BA18,WM Corticospinal tract,0.8290716918916906
GM Visual cortex V2 BA18,WM Fornix,0.1279758772042
GM Visual cortex V2 BA18,WM Inferior occipito-frontal fascicle,0.9114496498722192
GM Visual cortex V2 BA18,WM Optic radiation,0.344871907352427
GM Visual cortex V2 BA18,WM Superior longitudinal fascicle,0.3121014475648979
GM Visual cortex V2 BA18,WM Superior occipito-frontal fascicle,0.21792726635540183
GM Visual cortex V2 BA18,WM Uncinate fascicle,0.57768478841083
GM Visual cortex V3V,GM Visual cortex V4,0.8343827680555685
GM Visual cortex V3V,GM Visual cortex V5,0.6418926261475061
GM Visual cortex V3V,WM Acoustic radiation,0.5724749412877651
GM Visual cortex V3V,WM Callosal body,0.029133359248899482
GM Visual cortex V3V,WM Cingulum,0.04807122647650941
GM Visual cortex V3V,WM Corticospinal tract,0.22319914940862906
GM Visual cortex V3V,WM Fornix,0.015795349417387805
GM Visual cortex V3V,WM Inferior occipito-frontal fascicle,0.1629664519513424
GM Visual cortex V3V,WM Optic radiation,0.3472171473046999
GM Visual cortex V3V,WM Superior longitudinal fascicle,0.020948263297568825
GM Visual cortex V3V,WM Superior occipito-frontal fascicle,0.46959760745605916
GM Visual cortex V3V,WM Uncinate fascicle,0.08403897194371213
GM Visual cortex V4,GM Visual cortex V5,0.06348971739665132
GM Visual cortex V4,WM Acoustic radiation,0.06397449243195541
GM Visual cortex V4,WM Callosal body,0.414308322384907
GM Visual cortex V4,WM Cingulum,0.09138455636784537
GM Visual cortex V4,WM Corticospinal tract,0.63282435149823
GM Visual cortex V4,WM Fornix,0.05372270122779521
GM Visual cortex V4,WM Inferior occipito-frontal fascicle,0.0845473407297036
GM Visual cortex V4,WM Optic radiation,0.2334080678888163
GM Visual cortex V4,WM Superior longitudinal fascicle,0.7185225151250165
GM Visual cortex V4,WM Superior occipito-frontal fascicle,0.5110487878861101
GM Visual cortex V4,WM Uncinate fascicle,0.7219933956911345
GM Visual cortex V5,WM Acoustic radiation,0.8255852317431037
GM Visual cortex V5,WM Callosal body,0.7610644918871473
GM Visual cortex V5,WM Cingulum,0.4981082574055863
GM Visual cortex V5,WM Corticospinal tract,0.17688136210516714
GM Visual cortex V5,WM Fornix,0.026265508437436358
GM Visual cortex V5,WM Inferior occipito-frontal fascicle,0.9725623279987663
GM Visual cortex V5,WM Optic radiation,0.2289081368622612
GM Visual cortex V5,WM Superior longitudinal fascicle,0.9272615305470906
GM Visual cortex V5,WM Superior occipito-frontal fascicle,0.9263400925287216
GM Visual cortex V5,WM Uncinate fascicle,0.8620053441040844
WM Acoustic radiation,WM Callosal body,0.8872790158027211
WM Acoustic radiation,WM Cingulum,0.4336030736085339
WM Acoustic radiation,WM Corticospinal tract,0.348794698141051
WM Acoustic radiation,WM Fornix,0.3452738310251179
WM Acoustic radiation,WM Inferior occipito-frontal fascicle,0.5528843384941956
WM Acoustic radiation,WM Optic radiation,0.9941351934906077
WM Acoustic radiation,WM Superior longitudinal fascicle,0.8055896202168739
WM Acoustic radiation,WM Superior occipito-frontal fascicle,0.9668639323736923
WM Acoustic radiation,WM Uncinate fascicle,0.6609567988331349
WM Callosal body,WM Cingulum,0.5631324679278071
WM Callosal body,WM Corticospinal tract,0.27924591397020104
WM Callosal body,WM Fornix,0.9793638924482767
WM Callosal body,WM Inferior occipito-frontal fascicle,0.37032347645396546
WM Callosal body,WM Optic radiation,0.7776542670623402
WM Callosal body,WM Superior longitudinal fascicle,0.42172619805576317
WM Callosal body,WM Superior occipito-frontal fascicle,0.9900473308041696
WM Callosal body,WM Uncinate fascicle,0.7173617530318742
WM Cingulum,WM Corticospinal tract,0.702824478942377
WM Cingulum,WM Fornix,0.8608843201136797
WM Cingulum,WM Inferior occipito-frontal fascicle,0.24324682860628932
WM Cingulum,WM Optic radiation,0.17192220375566958
WM Cingulum,WM Superior longitudinal fascicle,0.3099383145320127
WM Cingulum,WM Superior occipito-frontal fascicle,0.22360658020397572
WM Cingulum,WM Uncinate fascicle,0.7994095989415293
WM Corticospinal tract,WM Fornix,0.560621680231114
WM Corticospinal tract,WM Inferior occipito-frontal fascicle,0.3890834892776196
WM Corticospinal tract,WM Optic radiation,0.9966997534615487
WM Corticospinal tract,WM Superior longitudinal fascicle,0.5709666452307905
WM Corticospinal tract,WM Superior occipito-frontal fascicle,0.3087812987522637
WM Corticospinal tract,WM Uncinate fascicle,0.7946278211687873
WM Fornix,WM Inferior occipito-frontal fascicle,0.12217841393648987
WM Fornix,WM Optic radiation,0.3963852027872098
WM Fornix,WM Superior longitudinal fascicle,0.42142478798813954
WM Fornix,WM Superior occipito-frontal fascicle,0.5609391671739844
WM Fornix,WM Uncinate fascicle,0.5214332756462023
WM Inferior occipito-frontal fascicle,WM Optic radiation,0.35929562262874026
WM Inferior occipito-frontal fascicle,WM Superior longitudinal fascicle,0.6176152167482007
WM Inferior occipito-frontal fascicle,WM Superior occipito-frontal fascicle,0.593857799978442
WM Inferior occipito-frontal fascicle,WM Uncinate fascicle,0.6067962980521615
WM Optic radiation,WM Superior longitudinal fascicle,0.3641418409955176
WM Optic radiation,WM Superior occipito-frontal fascicle,0.33759625607811483
WM Optic radiation,WM Uncinate fascicle,0.038988997965854644
WM Superior longitudinal fascicle,WM Superior occipito-frontal fascicle,0.4614326794864758
WM Superior longitudinal fascicle,WM Uncinate fascicle,0.18276546682953032
WM Superior occipito-frontal fascicle,WM Uncinate fascicle,0.02409072745510077
